levelpath,head_huc12,outlet_huc12,trib_no_intersect,headwater_error,outlet_gnis,outlet_reachcode,head_gnis,head_reachcode
590066884,101500020506,101500020506,FALSE,FALSE, ,10150002000223, ,10150002000216
590117243,101500020305,101500020305,FALSE,FALSE, ,10150002000245, ,10150002000244
590063170,101500020103,101500020104,FALSE,FALSE,1594350,10150002000364,1594350,10150002000118
590047162,101500020201,101500020203,FALSE,FALSE,1587887,10150002000285,1587887,10150002000084
590091052,101500020202,101500020202,FALSE,FALSE,1592143,10150002000148,1592143,10150002000144
590048774,101500020302,101500020303,FALSE,FALSE,1595916,10150002000077,1595916,10150002000067
590082872,101500020306,101500020307,FALSE,FALSE, ,10150002000059, ,10150002000054
590117237,101500020403,101500020403,FALSE,FALSE, ,10150002000381, ,10150002000379
590071253,101500020404,101500020404,FALSE,FALSE, ,10150002000130, ,10150002000127
590117226,101500020502,101500020502,FALSE,FALSE, ,10150002000387, ,10150002000387
590063169,101500020503,101500020505,FALSE,FALSE,1812028,10150002000400, ,10150002000131
590063168,101500020601,101500020602,FALSE,FALSE, ,10150002000031, ,10150002000022
590101889,101500020603,101500020603,FALSE,FALSE, ,10150002000143, ,10150002000140
590057186,101500030805,101500030807,FALSE,FALSE, ,10150003000851,832110,10150003000271
590038093,101500030901,101500030905,FALSE,FALSE,831658,10150003000227, ,10150003000213
590082882,101500030903,101500030903,FALSE,FALSE, ,10150003000785, ,10150003000769
590018483,101500031001,101500031002,FALSE,FALSE,833159,10150003000212, ,10150003000198
590050564,101500031004,101500031005,FALSE,FALSE, ,10150003000188, ,10150003002733
590041984,101500031006,101500031006,FALSE,FALSE,835965,10150003001262,835965,10150003000168
590035766,101500031008,101500031008,FALSE,FALSE, ,10150003000705, ,10150003000673
590040918,101500031102,101500031106,FALSE,FALSE,835944,10150003000131,835944,10150003000113
590066908,101500031105,101500031105,FALSE,FALSE, ,10150003000933, ,10150003000905
590033250,101500031107,101500031108,FALSE,FALSE,832777,10150003000112,832777,10150003000100
590031224,101500031202,101500031202,FALSE,FALSE,833711,10150003000142,833711,10150003000136
590031687,101500031201,101500031201,FALSE,FALSE, ,10150003000657, ,10150003000616
590050573,101500031301,101500031301,FALSE,FALSE, ,10150003000581, ,10150003000549
590032698,101500031302,101500031305,FALSE,FALSE,835919,10150003000070,835919,10150003000026
590057191,101500031303,101500031303,FALSE,FALSE, ,10150003000081, ,10150003000049
590054725,101500031304,101500031304,FALSE,FALSE, ,10150003000505, ,10150003000032
590063182,101500031401,101500031401,FALSE,FALSE, ,10150003000094, ,10150003000088
590044358,101500031501,101500031502,FALSE,FALSE, ,10150003001269,830653,10150003000017
590045712,101500031604,101500031609,FALSE,FALSE,827236,10150003000300,827236,10150003000005
590052544,101500031605,101500031605,FALSE,FALSE, ,10150003000302, ,10150003001042
590038975,101500040101,101500040109,FALSE,FALSE, ,10150004000202, ,10150004000188
590045721,101500040105,101500040108,FALSE,FALSE, ,10150004000212, ,10150004000203
590018427,101500040202,101500040205,FALSE,FALSE, ,10150004000759, ,10150004000177
590189045,101500040303,101500040303,FALSE,FALSE, ,10150004000708, ,10150004000708
590059996,101500040302,101500040307,FALSE,FALSE,835618,10150004000176,835618,10150004000173
590066928,101500040405,101500040405,FALSE,FALSE, ,10150004000698, ,10150004000688
590040922,101500040501,101500040503,FALSE,FALSE,1254749,10150004000113,1254749,10150004000100
590031690,101500040601,101500040608,FALSE,FALSE,831346,10150004001011,831346,10150004000089
590044365,101500040602,101500040602,FALSE,FALSE,1812090,10150004000403,1812090,10150004000398
590071298,101500040701,101500040701,FALSE,FALSE, ,10150004000733, ,10150004001623
590018147,101500040702,101500040703,FALSE,FALSE, ,10150004000377, ,10150004000369
590008523,101500040801,101500040803,FALSE,FALSE,829211,10150004000216, ,10150004001583
590117412,101500040802,101500040802,FALSE,FALSE,833588,10150004000218,833588,10150004000217
590082946,101500040903,101500040903,FALSE,FALSE,827406,10150004000318,827406,10150004000316
590102007,101500041001,101500041001,FALSE,FALSE, ,10150004000840, ,10150004000836
590076530,101500041002,101500041005,FALSE,FALSE, ,10150004000237, ,10150004000227
590082943,101500041004,101500041004,FALSE,FALSE,829176,10150004000232, ,10150004000228
590091134,101500041102,101500041102,FALSE,FALSE, ,10150004000843, ,10150004000841
590007271,101500041103,101500041110,FALSE,FALSE, ,10150004000250,832278,10150004000219
590071299,101500041104,101500041105,FALSE,FALSE,833591,10150004000253,833591,10150004000251
590141101,101500041108,101500041108,FALSE,FALSE,830788,10150004000348,830788,10150004000348
590040921,101500041201,101500041204,FALSE,FALSE,827559,10150004000280,827559,10150004000257
590054732,101500041202,101500041202,FALSE,FALSE, ,10150004000269, ,10150004000261
590140994,101500041304,101500041304,FALSE,FALSE,833664,10150004000917,833664,10150004000917
590005592,101500041305,101500041309,FALSE,FALSE,830871,10150004000290,830871,10150004001594
590076519,101500041306,101500041306,FALSE,FALSE,834766,10150004000392,834766,10150004000387
590141026,101500041308,101500041308,FALSE,FALSE,833416,10150004000378,833416,10150004000378
590071296,101500041507,101500041507,FALSE,FALSE,827001,10150004000303,827001,10150004000300
590063201,101500041510,101500041510,FALSE,FALSE,827250,10150004000299,827250,10150004000291
590082958,101500050104,101500050105,FALSE,FALSE,828209,10150005000086,828209,10150005000028
590038976,101500050301,101500050303,FALSE,FALSE, ,10150005000043, ,10150005000286
590018374,101500050401,101500050506,FALSE,FALSE, ,10150005000009, ,10150005000094
590082960,101500050403,101500050403,FALSE,FALSE, ,10150005000014, ,10150005000010
590001688,101500060101,101500061107,FALSE,FALSE,1266764,10150006000161,837282,10150007000736
590079019,101500061005,101500061005,FALSE,FALSE,1254118,10150006000042,1254118,10150006000039
590064667,101500060106,101500060106,FALSE,FALSE, ,10150006001114, ,10150006000659
590055747,101500060104,101500060104,FALSE,FALSE, ,10150006000760, ,10150006000749
590030105,101500060201,101500060205,FALSE,FALSE,1266897,10150006000194,1266897,10150006000162
590058322,101500060203,101500060203,FALSE,FALSE,1256204,10150006000353,1256204,10150006000349
590026731,101500060301,101500060305,FALSE,FALSE,1266900,10150006000252,1266900,10150006000224
590068669,101500060402,101500060402,FALSE,FALSE,1266792,10150006000605,1266792,10150006000598
590029324,101500060404,101500060406,FALSE,FALSE,1266803,10150006000223,1266803,10150006000195
590044911,101500060501,101500060502,FALSE,FALSE, ,10150006000265, ,10150006000253
590030523,101500060503,101500060506,FALSE,FALSE,1266937,10150006000092,1266937,10150006000079
590126214,101500060504,101500060504,FALSE,FALSE, ,10150006000558, ,10150006000555
590079022,101500060601,101500060602,FALSE,FALSE,837280,10150006000268,837280,10150006000266
590064658,101500060603,101500060603,FALSE,FALSE,1254477,10150006000276,1254477,10150006000269
590058313,101500060701,101500060701,FALSE,FALSE,828968,10150006000993,828968,10150006000289
590049500,101500060702,101500060703,FALSE,FALSE,830070,10150006000288,1255619,10150006001137
590155673,101500060801,101500060801,FALSE,FALSE, ,10150006000543, ,10150006000542
590068663,101500060802,101500060803,FALSE,FALSE, ,10150006000540, ,10150006000065
590049498,101500060901,101500060902,FALSE,FALSE,827805,10150006000312,827805,10150006000298
590086101,101500061001,101500061001,FALSE,FALSE, ,10150006000527, ,10150006000524
590095282,101500061003,101500061003,FALSE,FALSE,1256274,10150006000050,1256274,10150006000048
590058315,101500061101,101500061101,FALSE,FALSE,833681,10150006000323,833681,10150006000313
590053427,101500061102,101500061102,FALSE,FALSE,1259060,10150006000372,1259060,10150006000361
590042464,101500070101,101500070103,FALSE,FALSE,827426,10150007000070,827426,10150007000052
590079063,101500070201,101500070202,FALSE,FALSE,827715,10150007000081,827715,10150007000077
590086155,101500070301,101500070301,FALSE,FALSE,831256,10150007000107,831256,10150007000104
590043645,101500070302,101500070305,FALSE,FALSE,828937,10150007000112,828921,10150007000092
590064682,101500070401,101500070404,FALSE,FALSE,832503,10150007000127,832503,10150007000118
590126283,101500070402,101500070402,FALSE,FALSE,827471,10150007000123,827471,10150007000122
590064681,101500070602,101500070604,FALSE,FALSE,831671,10150007000145,831671,10150007000139
590041361,101500070701,101500070703,FALSE,FALSE,831258,10150007000164,831258,10150007000148
590044915,101500070801,101500070801,FALSE,FALSE,827435,10150007000408,827435,10150007000398
590025271,101500070802,101500070904,FALSE,FALSE,833561,10150007000198,834366,10150007000135
590061295,101500070803,101500070803,FALSE,FALSE,828946,10150007000209,828946,10150007000199
590049507,101500070901,101500070901,FALSE,FALSE,831237,10150007000222,831237,10150007000216
590064680,101500070902,101500070902,FALSE,FALSE, ,10150007000319, ,10150007000311
590095343,101500071001,101500071001,FALSE,FALSE,834569,10150007000234,830925,10150007000128
590086150,101500071002,101500071002,FALSE,FALSE,833801,10150007000134,833801,10150007000133
590008899,101600010103,101600112004,FALSE,FALSE,1261082,10160001000091,1261082,10170101023720
590067912,101600111801,101600111801,FALSE,FALSE, ,10160011000676, ,10160011000655
590060731,101600111404,101600111404,FALSE,FALSE,1257151,10160011000695,1257151,10160011000101
590122244,101600061401,101600061401,FALSE,FALSE, ,10160006000727, ,10160006000723
590049179,101600061008,101600061008,FALSE,FALSE, ,10160006000635, ,10160006001475
590084632,101600061007,101600061007,FALSE,FALSE, ,10160006001410, ,10160006001405
590095671,101600031410,101600031410,FALSE,FALSE, ,10160003000698, ,10160003000692
590068105,101600010104,101600010104,FALSE,FALSE, ,10160001000224, ,10160001000209
590068107,101600010106,101600010107,FALSE,FALSE, ,10160001000084, ,10160001000080
590055417,101600010202,101600010202,FALSE,FALSE, ,10160001000235, ,10160001000228
590040199,101600010301,101600010306,FALSE,FALSE,1030952,10160001000118,1030952,10160001000099
590072679,101600010304,101600010304,FALSE,FALSE, ,10160001000110, ,10160001000104
590060878,101600010305,101600010305,FALSE,FALSE, ,10160001000098, ,10160001000092
590064190,101600010403,101600010404,FALSE,FALSE, ,10160001000186, ,10160001000019
590026976,101600010501,101600010505,FALSE,FALSE,1029721,10160001000133,1029721,10160001000121
590123354,101600010504,101600010504,FALSE,FALSE, ,10160001000281, ,10160001000279
590064194,101600010502,101600010501,FALSE,FALSE,1032007,10160001000139,1032007,10160001000134
590054253,101600010602,101600010603,FALSE,FALSE, ,10160001000322, ,10160001006027
590105944,101600010604,101600010604,FALSE,FALSE, ,10160001000177, ,10160001002265
590072669,101600010606,101600010606,FALSE,FALSE,1032339,10160001000304, ,10160001002226
590085050,101600010610,101600010610,FALSE,FALSE, ,10160001000005, ,10160001002246
590018511,101600020101,101600020507,FALSE,FALSE,1030728,10160002000175, ,10160003007917
590126900,101600020101,101600020101,FALSE,FALSE, ,10160002000051, ,10160002000051
590156842,101600020103,101600020103,FALSE,FALSE, ,10160002000178, ,10160002000176
590061396,101600020201,101600020205,FALSE,FALSE,1029945,10160002000060,1029945,10160002000052
590156835,101600020202,101600020202,FALSE,FALSE, ,10160002000192, ,10160002000190
590058415,101600020401,101600020402,FALSE,FALSE, ,10160002000067, ,10160002000061
590058414,101600020503,101600020504,FALSE,FALSE, ,10160002000280, ,10160002000068
590043677,101600020505,101600020505,FALSE,FALSE,1030244,10160002000085, ,10160002003244
590053507,101600030102,101600030104,FALSE,FALSE, ,10160003000477, ,10160003000097
590086415,101600030103,101600030103,FALSE,FALSE, ,10160003001084, ,10160003000468
590031451,101600030201,101600030206,FALSE,FALSE, ,10160003000347, ,10160003000086
590108393,101600030204,101600030204,FALSE,FALSE, ,10160003007912, ,10160003000088
590156964,101600030302,101600030302,FALSE,FALSE, ,10160003000491, ,10160003000489
590034740,101600030402,101600030406,FALSE,FALSE,1028178,10160003000560,1028178,10160003000138
590126965,101600030404,101600030404,FALSE,FALSE,1028463,10160003000566,1028463,10160003000564
590064811,101600030502,101600030502,FALSE,FALSE, ,10160003000515, ,10160003000128
590031450,101600030503,101600030508,FALSE,FALSE,1027853,10160003000137,1027853,10160003000111
590095684,101600030504,101600030504,FALSE,FALSE, ,10160003000540, ,10160003000536
590126953,101600030506,101600030506,FALSE,FALSE, ,10160003000115, ,10160003000113
590126964,101600030507,101600030507,FALSE,FALSE, ,10160003000583, ,10160003000581
590156950,101600030601,101600030601,FALSE,FALSE, ,10160003000586, ,10160003000586
590079260,101600030603,101600030603,FALSE,FALSE, ,10160003000358, ,10160003000070
590075303,101600030702,101600030702,FALSE,FALSE, ,10160003000174, ,10160003000170
590037659,101600030703,101600030706,FALSE,FALSE,1033628,10160003000169,1033628,10160003000159
590108385,101600030705,101600030705,FALSE,FALSE,1033638,10160003000231,1033638,10160003000228
590040360,101600030903,101600030908,FALSE,FALSE,1033632,10160003000188,1033632,10160003000175
590095677,101600030904,101600030904,FALSE,FALSE, ,10160003000634, ,10160003000629
590229708,101600030906,101600030906,FALSE,FALSE, ,10160003000643, ,10160003000643
590229720,101600030907,101600030907,FALSE,FALSE, ,10160003000645, ,10160003000645
590029467,101600031001,101600031104,FALSE,FALSE,1033626,10160003000653,1033626,10160003007908
590108373,101600031004,101600031004,FALSE,FALSE, ,10160003000060, ,10160003000057
590064808,101600031002,101600031002,FALSE,FALSE, ,10160003000666, ,10160003000663
590086400,101600031301,101600031303,FALSE,FALSE,1254786,10160003000193,1254786,10160003001093
590089100,101600031408,101600031408,FALSE,FALSE, ,10160003001078, ,10160003021276
590028964,101600031601,101600031808,FALSE,FALSE,1254559,10160003000917, ,10160003000020
590095664,101600031602,101600031603,FALSE,FALSE, ,10160003007873, ,10160003001022
590047882,101600031702,101600031704,FALSE,FALSE, ,10160003021385, ,10160003001053
590093385,101600031701,101600031701,FALSE,FALSE, ,10160003021362, ,10160003021357
590055825,101600031703,101600031703,FALSE,FALSE, ,10160003007805, ,10160003001096
590081456,101600031802,101600031804,FALSE,FALSE, ,10160003000027, ,10160003000023
590034737,101600031901,101600031906,FALSE,FALSE,1255098,10160003001002,1255098,10160003000210
590079253,101600031904,101600031904,FALSE,FALSE, ,10160003001057, ,10160003007921
590028051,101600032001,101600032005,FALSE,FALSE,1256510,10160003000924,1256510,10160003000194
590086403,101600032101,101600032101,FALSE,FALSE, ,10160003000289, ,10160003000429
590086402,101600032102,101600032102,FALSE,FALSE, ,10160003001082, ,10160003000701
590051440,101600040103,101600040103,FALSE,FALSE, ,10160004000321, ,10160004000042
590079284,101600040201,101600040202,FALSE,FALSE,1033652,10160004000017,1033652,10160004000011
590034116,101600040203,101600040404,FALSE,FALSE,1033653,10160004000031,1033653,10160004000082
590046357,101600040301,101600040304,FALSE,FALSE, ,10160004000299,1035555,10160004000056
590049570,101600040303,101600040303,FALSE,FALSE, ,10160004000329, ,10160004000058
590031452,101600040501,101600040803,FALSE,FALSE,1254922,10160004000489,1254922,10160004000660
590055838,101600040502,101600040502,FALSE,FALSE, ,10160004000468, ,10160004002868
590061412,101600040503,101600040503,FALSE,FALSE, ,10160004000458, ,10160004000116
590049566,101600040504,101600040504,FALSE,FALSE,1032706,10160004000428, ,10160004002853
590068845,101600040505,101600040505,FALSE,FALSE, ,10160004000408, ,10160004002856
